Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[49]     2.3    0.00    0.00   14435         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [49]
                0.00    0.00   14460/32715       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [39]
                0.00    0.00   13673/39635       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [38]
                0.00    0.00   28110/69876       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*) [125]
                0.00    0.00   28071/129909      std::less<std::string>::operator()(std::string const&, std::string const&) const [122]
                0.00    0.00   14457/19241       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [155]
                0.00    0.00   14440/49966       std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [127]
                0.00    0.00   14395/40367       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [128]
-----------------------------------------------
                0.00    0.00   14400/14400       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [40]
[50]     2.3    0.00    0.00   14400         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [50]
                0.00    0.00   14435/14435       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [49]
-----------------------------------------------
                0.00    0.00     943/11385       HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
                0.00    0.00     944/11385       HttpParser::parseOptionUserAgent() [36]
                0.00    0.00     953/11385       HttpParser::parseOptionConnection() [37]
                0.00    0.00     954/11385       HttpParser::parseOptionHost() [33]
                0.00    0.00    7591/11385       HttpParser::parseOptionGeneric() [10]
[51]     2.3    0.00    0.00   11385         HttpTransaction::setHeaderOption(std::string const&, std::string const&) [51]
                0.00    0.00   11426/14387       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [40]
-----------------------------------------------
                0.00    0.00    8448/8448        HttpParser::parseOptions() [7]
[52]     1.8    0.00    0.00    8448         HttpParser::parseOptionDate() [52]
                0.00    0.00    8483/97055       Parser::peekIfEqual(std::string const&) [11]
-----------------------------------------------
                0.00    0.00    8496/8496        HttpParser::parseOptions() [7]
[53]     1.8    0.00    0.00    8496         HttpParser::parseOptionContentLength() [53]
                0.00    0.00    8463/97055       Parser::peekIfEqual(std::string const&) [11]
-----------------------------------------------
                0.00    0.00    8486/8486        HttpParser::parseOptions() [7]
[54]     1.8    0.00    0.00    8486         HttpParser::parseOptionContentType() [54]
                0.00    0.00    8459/97055       Parser::peekIfEqual(std::string const&) [11]
-----------------------------------------------
                0.00    0.00    8458/8458        HttpParser::parseOptions() [7]
[55]     1.8    0.00    0.00    8458         HttpParser::parseOptionFrom() [55]
                0.00    0.00    8451/97055       Parser::peekIfEqual(std::string const&) [11]
-----------------------------------------------
                0.00    0.00     947/947         HttpParser::parseOptionHost() [33]
[56]     1.8    0.00    0.00     947         HttpParser::readHost(std::string&) [56]
                0.00    0.00     950/8599        Parser::appendIdentifier(std::string&) [27]
                0.00    0.00    1907/11410       Parser::peekIfEqual(std::string const&, std::string&) [35]
                0.00    0.00     942/942         Parser::appendInteger(std::string&) [73]
-----------------------------------------------
                0.00    0.00     955/6757        Parser::flush() [72]
                0.00    0.00    5802/6757        Task::sendBuffer() [34]
[57]     1.5    0.00    0.00    6757         Buffer::flush(unsigned int) [57]
                0.00    0.00     622/622         Buffer::packBuffer(unsigned int) [58]
                0.00    0.00   13068/1837068     std::vector<std::string*, std::allocator<std::string*> >::end() [21]
                0.00    0.00    6286/6286        std::vector<std::string*, std::allocator<std::string*> >::erase(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >) [78]
                0.00    0.00   13088/1984452     bool __gnu_cxx::operator!=<std::string**, std::vector<std::string*, std::allocator<std::string*> > >(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&) [20]
                0.00    0.00    6748/1807546     std::vector<std::string*, std::allocator<std::string*> >::begin() [30]
                0.00    0.00   13204/19414005     __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator*() const [29]
-----------------------------------------------
                0.00    0.00     622/622         Buffer::flush(unsigned int) [57]
[58]     1.2    0.00    0.00     622         Buffer::packBuffer(unsigned int) [58]
                0.00    0.00     630/6798        Buffer::getEolPos() [15]
                0.00    0.00     627/627         std::vector<std::string*, std::allocator<std::string*> >::front() [103]
                0.00    0.00     625/7704        std::vector<std::string*, std::allocator<std::string*> >::size() const [230]
-----------------------------------------------
                0.00    0.00     959/959         Task::clear(bool) [44]
[59]     1.2    0.00    0.00     959         HttpResponse::~HttpResponse() [59]
                0.00    0.00     956/1912        HttpTransaction::~HttpTransaction() [48]
                0.00    0.00     966/966         std::queue<zAPI::IResponseStream*, std::deque<zAPI::IResponseStream*, std::allocator<zAPI::IResponseStream*> > >::~queue() [431]
                0.00    0.00     964/1922        zAPI::IHttpTransaction::~IHttpTransaction() [367]
                0.00    0.00     962/962         zAPI::IHttpResponse::~IHttpResponse() [450]
-----------------------------------------------
                0.00    0.00     956/956         Task::clear(bool) [44]
[60]     1.2    0.00    0.00     956         HttpRequest::~HttpRequest() [60]
                0.00    0.00     956/1912        HttpTransaction::~HttpTransaction() [48]
                0.00    0.00     960/960         std::map<std::string, void*, std::less<std::string>, std::allocator<std::pair<std::string const, void*> > >::~map() [470]
                0.00    0.00     958/1922        zAPI::IHttpTransaction::~IHttpTransaction() [367]
                0.00    0.00     957/957         std::map<std::string, void*, std::less<std::string>, std::allocator<std::pair<std::string const, void*> > >::clear() [492]
                0.00    0.00     957/957         zAPI::IHttpRequest::~IHttpRequest() [487]
-----------------------------------------------
                0.00    0.00     961/961         Task::execute() [1]
[61]     1.0    0.00    0.00     961         Task::buildResponse() [61]
                0.00    0.00     958/958         HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
                0.00    0.00     954/18791       Singleton<ModuleManager>::getInstance() [156]
                0.00    0.00     948/1907        zAPI::IModule::ChainStatus ModuleManager::call<zAPI::IBuildResponse>(zAPI::IModule::Hook, zAPI::IModule::Event, zAPI::IHttpRequest*, zAPI::IHttpResponse*, zAPI::IModule::ChainStatus (zAPI::IBuildResponse::*)(zAPI::IHttpRequest*, zAPI::IHttpResponse*)) [382]
-----------------------------------------------
                0.00    0.00     958/958         Task::buildResponse() [61]
[62]     1.0    0.00    0.00     958         HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
                0.00    0.00     950/950         Config::getMimeType(std::string) const [64]
                0.00    0.00     943/11385       HttpTransaction::setHeaderOption(std::string const&, std::string const&) [51]
                0.00    0.00     941/953         void HttpTransaction::setHeaderOption<unsigned int>(std::string const&, unsigned int) [75]
                0.00    0.00      12/12          HttpResponse::setError(ErrorResponseStream*, bool) [102]
                0.00    0.00     969/969         File::getError() const [419]
                0.00    0.00     957/2280        Config::getParam(std::string const&) const [324]
                0.00    0.00     956/960         File::File(std::string, char const*) [465]
                0.00    0.00     949/961         HttpRequest::getUri() const [458]
                0.00    0.00     948/2605        RootConfig::getConfig() [317]
                0.00    0.00     944/4500        Singleton<RootConfig>::getInstance() [280]
                0.00    0.00     944/944         ResponseStreamFile::ResponseStreamFile(IFile*) [541]
                0.00    0.00     941/953         HttpResponse::appendStream(zAPI::IResponseStream*) [507]
                0.00    0.00     939/939         HttpRequest::getConfig() const [547]
                0.00    0.00     938/938         File::isDirectory() const [549]
                0.00    0.00     937/937         File::getExtension() const [551]
                0.00    0.00     937/937         HttpResponse::getContentLength() const [550]
                0.00    0.00     927/1891        HttpResponse::getHeaderInStream() const [386]
                0.00    0.00      12/12          ErrorResponseStream::ErrorResponseStream(int, HttpRequest*) [786]
                0.00    0.00      12/967         File::~File() [421]
-----------------------------------------------
                0.00    0.00     961/961         Task::parseRequest() [4]
[63]     1.0    0.00    0.00     961         Task::receiveDatas() [63]
                0.00    0.00     502/6318        Buffer::push(char const*, unsigned int) [18]
                0.00    0.00     968/3781        ClientSocket::getNativeSocket() const [299]
                0.00    0.00     501/501         ClientSocket::recv(char*, int) [596]
-----------------------------------------------
                0.00    0.00     950/950         HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
[64]     0.6    0.00    0.00     950         Config::getMimeType(std::string) const [64]
                0.00    0.00     938/938         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [65]
                0.00    0.00    1884/1884        std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) [387]
                0.00    0.00     946/14366       std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> >::operator->() const [178]
                0.00    0.00     943/12574       std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> > const&) const [194]
                0.00    0.00     935/15354       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [166]
-----------------------------------------------
                0.00    0.00     938/938         Config::getMimeType(std::string) const [64]
[65]     0.6    0.00    0.00     938         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [65]
                0.00    0.00     931/931         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [66]
-----------------------------------------------
                0.00    0.00     931/931         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [65]
[66]     0.6    0.00    0.00     931         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [66]
                0.00    0.00    3757/32715       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [39]
                0.00    0.00    3759/39635       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [38]
                0.00    0.00    8471/129909      std::less<std::string>::operator()(std::string const&, std::string const&) const [122]
                0.00    0.00    7519/69876       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*) [125]
                0.00    0.00     947/16293       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [161]
                0.00    0.00     946/19241       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_begin() [155]
                0.00    0.00     945/40367       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [128]
                0.00    0.00     945/17276       std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [160]
                0.00    0.00     941/49966       std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [127]
                0.00    0.00     940/36137       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [130]
-----------------------------------------------
                0.00    0.00     949/949         HttpParser::parseGetCommand() [22]
[67]     0.6    0.00    0.00     949         HttpParser::parseProtocol() [67]
                0.00    0.00    1895/11410       Parser::peekIfEqual(std::string const&, std::string&) [35]
                0.00    0.00     960/960         HttpTransaction::setProtocol(std::string const&) [464]
-----------------------------------------------
                0.00    0.00   14390/14390       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&) [69]
[68]     0.6    0.00    0.00   14390         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&) [68]
                0.00    0.00    7704/39635       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [38]
                0.00    0.00   20267/36137       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [130]
                0.00    0.00   20194/129909      std::less<std::string>::operator()(std::string const&, std::string const&) const [122]
                0.00    0.00   20138/133119      std::_Select1st<std::pair<std::string const, std::string> >::operator()(std::pair<std::string const, std::string> const&) const [120]
                0.00    0.00   16230/16234       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_leftmost() [163]
                0.00    0.00   14456/40367       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_end() [128]
                0.00    0.00   12448/14355       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, std::string> const&) [179]
                0.00    0.00    7756/7756        std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator--() [227]
                0.00    0.00    3915/3919        std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_rightmost() [282]
                0.00    0.00    3885/3885        std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [283]
                0.00    0.00    1913/1913        std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert_unique(std::pair<std::string const, std::string> const&) [375]
-----------------------------------------------
                0.00    0.00   14357/14357       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [40]
[69]     0.6    0.00    0.00   14357         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&) [69]
                0.00    0.00   14390/14390       std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&) [68]
-----------------------------------------------
                0.00    0.00    1903/1903        Task::execute() [1]
[70]     0.4    0.00    0.00    1903         void HttpTransaction::setHeaderOption<char const*>(std::string const&, char const*) [70]
                0.00    0.00    1897/14387       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [40]
-----------------------------------------------
                0.00    0.00     956/956         HttpParser::parseUri() [24]
[71]     0.3    0.00    0.00     956         HttpParser::readAbsoluteUri(std::string&, bool&) [71]
                0.00    0.00     960/11410       Parser::peekIfEqual(std::string const&, std::string&) [35]
                0.00    0.00     955/8547        Parser::saveContextPub() [222]
                0.00    0.00     951/951         Parser::restoreContextPub() [517]
                0.00    0.00     948/22684       Parser::setIgnore(bool) [150]
-----------------------------------------------
                0.00    0.00     946/946         HttpParser::parse() [5]
[72]     0.2    0.00    0.00     946         Parser::flush() [72]
                0.00    0.00     955/6757        Buffer::flush(unsigned int) [57]
-----------------------------------------------
                0.00    0.00     942/942         HttpParser::readHost(std::string&) [56]
[73]     0.2    0.00    0.00     942         Parser::appendInteger(std::string&) [73]
                0.00    0.00     940/940         Parser::readInteger(std::string&) [74]
-----------------------------------------------
                0.00    0.00     940/940         Parser::appendInteger(std::string&) [73]
[74]     0.2    0.00    0.00     940         Parser::readInteger(std::string&) [74]
                0.00    0.00    4771/858600      Parser::peekChar() [9]
                0.00    0.00    1915/401065      Parser::ignore() [19]
                0.00    0.00    5680/17950       Parser::isNum(char) const [157]
                0.00    0.00    4736/339590      Parser::__saveContext() [117]
                0.00    0.00     953/301539      Parser::__restoreContext() [118]
-----------------------------------------------
                0.00    0.00      12/953         HttpResponse::setError(ErrorResponseStream*, bool) [102]
                0.00    0.00     941/953         HttpGetCommand::execute(HttpRequest*, HttpResponse*) [62]
[75]     0.2    0.00    0.00     953         void HttpTransaction::setHeaderOption<unsigned int>(std::string const&, unsigned int) [75]
                0.00    0.00     951/14387       std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [40]
-----------------------------------------------
                0.00    0.00     665/7158        Task::clear(bool) [44]
                0.00    0.00     684/7158        Task::~Task() [83]
                0.00    0.00    5809/7158        Task::sendBuffer() [34]
[76]     0.1    0.00    0.00    7158         Buffer::clear() [76]
                0.00    0.00    8176/1984452     bool __gnu_cxx::operator!=<std::string**, std::vector<std::string*, std::allocator<std::string*> > >(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&) [20]
                0.00    0.00    7187/1837068     std::vector<std::string*, std::allocator<std::string*> >::end() [21]
                0.00    0.00    7173/1807546     std::vector<std::string*, std::allocator<std::string*> >::begin() [30]
                0.00    0.00    7118/7916        std::vector<std::string*, std::allocator<std::string*> >::push_back(std::string* const&) [91]
                0.00    0.00    1018/19414005     __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator*() const [29]
                0.00    0.00    7183/7867        std::vector<std::string*, std::allocator<std::string*> >::clear() [226]
                0.00    0.00    1015/181895      __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator++() [119]
-----------------------------------------------
                0.00    0.00     960/960         HttpParser::parseUri() [24]
[77]     0.1    0.00    0.00     960         HttpParser::parseUriArgument() [77]
                0.00    0.00     954/159826      Parser::peekIfEqual(char) [12]
                0.00    0.00     961/961         HttpRequest::setUriQuery(std::string const&) [456]
                0.00    0.00     957/22684       Parser::setIgnore(bool) [150]
-----------------------------------------------
                0.00    0.00    6286/6286        Buffer::flush(unsigned int) [57]
[78]     0.1    0.00    0.00    6286         std::vector<std::string*, std::allocator<std::string*> >::erase(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >) [78]
                0.00    0.00    6443/1837068     std::vector<std::string*, std::allocator<std::string*> >::end() [21]
                0.00    0.00    6246/1984452     bool __gnu_cxx::operator!=<std::string**, std::vector<std::string*, std::allocator<std::string*> > >(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > const&) [20]
                0.00    0.00    6471/6471        __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator+(int const&) const [246]
                0.00    0.00    6312/6312        __gnu_cxx::new_allocator<std::string*>::destroy(std::string**) [247]
                0.00    0.00     137/1715        __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > std::copy<__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > > >(__gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >, __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >) [389]
-----------------------------------------------
                0.00    0.00   11142/11142       Buffer::push(char const*, unsigned int) [18]
[79]     0.1    0.00    0.00   11142         std::vector<std::string*, std::allocator<std::string*> >::back() [79]
                0.00    0.00   11168/1837068     std::vector<std::string*, std::allocator<std::string*> >::end() [21]
                0.00    0.00   11176/19414005     __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator*() const [29]
                0.00    0.00   11176/11176       __gnu_cxx::__normal_iterator<std::string**, std::vector<std::string*, std::allocator<std::string*> > >::operator-(int const&) const [199]
-----------------------------------------------
                                                 <spontaneous>
[80]     0.1    0.00    0.00                 main [80]
                0.00    0.00       1/1           Init::~Init() [81]
                0.00    0.00       1/1           Init::start() [86]
                0.00    0.00       1/1           Init::Init(int, char**) [104]
                0.00    0.00       1/1           Init::getBindList() const [1468]
                0.00    0.00       1/1           Init::getPool() const [1469]
                0.00    0.00       1/1           Server::Server(std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > > const&, Pool*) [1422]
                0.00    0.00       1/1           Server::run() [1421]
                0.00    0.00       1/1           Server::~Server() [1423]
                0.00    0.00       1/1           Singleton<Logger>::deleteInstance() [1432]
-----------------------------------------------
                0.00    0.00       1/1           main [80]
[81]     0.0    0.00    0.00       1         Init::~Init() [81]
                0.00    0.00       1/1           Pool::~Pool() [84]
                0.00    0.00       2/2           Vhost::~Vhost() [94]
                0.00    0.00       1/1           Config::~Config() [101]
                0.00    0.00       3/9           std::_List_iterator<Vhost*>::operator!=(std::_List_iterator<Vhost*> const&) const [832]
                0.00    0.00       2/12          std::_List_iterator<Vhost*>::operator*() const [799]
                0.00    0.00       2/6           std::_List_iterator<Vhost*>::operator++() [903]
                0.00    0.00       1/4           std::list<Vhost*, std::allocator<Vhost*> >::begin() [1037]
                0.00    0.00       1/6           std::list<Vhost*, std::allocator<Vhost*> >::end() [906]
                0.00    0.00       1/1           std::list<Vhost*, std::allocator<Vhost*> >::clear() [1584]
                0.00    0.00       1/1           std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::~map() [1574]
                0.00    0.00       1/1           std::list<Vhost*, std::allocator<Vhost*> >::~list() [1586]
-----------------------------------------------
                0.00    0.00     957/957         HttpParser::readRelativeUri(std::string&, bool&) [25]
[82]     0.0    0.00    0.00     957         Parser::peekIfNum(std::string&) [82]
                0.00    0.00     959/1774339     Parser::readChar() [6]
                0.00    0.00       2/858600      Parser::peekChar() [9]
                0.00    0.00     953/17950       Parser::isNum(char) const [157]
-----------------------------------------------
                0.00    0.00     342/342         Pool::~Pool() [84]
[83]     0.0    0.00    0.00     342         Task::~Task() [83]
                0.00    0.00     684/684         Buffer::~Buffer() [88]
                0.00    0.00     684/7158        Buffer::clear() [76]
-----------------------------------------------
                0.00    0.00       1/1           Init::~Init() [81]
[84]     0.0    0.00    0.00       1         Pool::~Pool() [84]
                0.00    0.00     342/342         Task::~Task() [83]
                0.00    0.00     343/2602        std::queue<Task*, std::deque<Task*, std::allocator<Task*> > >::empty() const [318]
                0.00    0.00     342/1647        std::queue<Task*, std::deque<Task*, std::allocator<Task*> > >::front() [398]
                0.00    0.00     342/1645        std::queue<Task*, std::deque<Task*, std::allocator<Task*> > >::pop() [402]
                0.00    0.00       2/2           std::queue<Task*, std::deque<Task*, std::allocator<Task*> > >::~queue() [1251]
                0.00    0.00       1/2           Mutex::~Mutex() [1122]
                0.00    0.00       1/1           std::queue<KeepAliveClient, std::deque<KeepAliveClient, std::allocator<KeepAliveClient> > >::~queue() [1600]
                0.00    0.00       1/1           std::list<Worker*, std::allocator<Worker*> >::~list() [1588]
                0.00    0.00       1/1           std::queue<Worker*, std::deque<Worker*, std::allocator<Worker*> > >::~queue() [1602]
-----------------------------------------------
[85]     0.0    0.00    0.00       1+8       <cycle 1 as a whole> [85]
                0.00    0.00       4             Init::parseConfigNode(ticpp::Node*, Config*) <cycle 1> [87]
                0.00    0.00       2             Init::readConfiguration(std::string, Config*) <cycle 1> [1120]
                0.00    0.00       1             Init::includeConfigFile(std::string, Config*) <cycle 1> [1404]
-----------------------------------------------
                0.00    0.00       1/1           main [80]
[86]     0.0    0.00    0.00       1         Init::start() [86]
                0.00    0.00       1/1           Init::readConfiguration(std::string, Config*) <cycle 1> [1120]
                0.00    0.00       1/1           Init::readCommandLine() [1402]
                0.00    0.00       1/1           Init::checkConfig() const [1467]
                0.00    0.00       1/1           Init::initModules() [1399]
                0.00    0.00       1/1           Init::initSockets() [1400]
                0.00    0.00       1/1           Init::initThreads() [1401]
-----------------------------------------------
                                   2             Init::addVhost(ticpp::Element&) <cycle 1> [98]
                                   2             Init::readConfiguration(std::string, Config*) <cycle 1> [1120]
[87]     0.0    0.00    0.00       4         Init::parseConfigNode(ticpp::Node*, Config*) <cycle 1> [87]
                0.00    0.00      41/41          Init::addMimeType(ticpp::Element&) [90]
                0.00    0.00      25/25          Config::setParam(std::string const&, std::string const&) [93]
                0.00    0.00     303/303         ticpp::Iterator<ticpp::Element>::operator->() const [656]
                0.00    0.00     202/5036        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [262]
                0.00    0.00     100/104         Logger& Logger::operator<< <char const*>(char const*) [671]
                0.00    0.00      73/73          ticpp::Iterator<ticpp::Element>::end() const [687]
