Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >, zAPI::IModule::Hook>(__gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >, __gnu_cxx::__normal_iterator<zAPI::IModule::Hook*, std::vector<zAPI::IModule::Hook, std::allocator<zAPI::IModule::Hook> > >, std::allocator<zAPI::IModule::Hook>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > > >(__gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >, __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >, MainSocket*>(__gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >, __gnu_cxx::__normal_iterator<MainSocket**, std::vector<MainSocket*, std::allocator<MainSocket*> > >, std::allocator<MainSocket*>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > > >(__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, Vhost*>(__gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, __gnu_cxx::__normal_iterator<Vhost**, std::vector<Vhost*, std::allocator<Vhost*> > >, std::allocator<Vhost*>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<MainSocket**>(MainSocket**, MainSocket**)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<MainSocket**, MainSocket*>(MainSocket**, MainSocket**, std::allocator<MainSocket*>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*> >(std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>, std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>, KeepAliveClient>(std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>, std::_Deque_iterator<KeepAliveClient, KeepAliveClient&, KeepAliveClient*>, std::allocator<KeepAliveClient>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<std::_Deque_iterator<Worker*, Worker*&, Worker**> >(std::_Deque_iterator<Worker*, Worker*&, Worker**>, std::_Deque_iterator<Worker*, Worker*&, Worker**>)
  0.00      0.10     0.00        2     0.00     0.00  void std::_Destroy<std::_Deque_iterator<Worker*, Worker*&, Worker**>, Worker*>(std::_Deque_iterator<Worker*, Worker*&, Worker**>, std::_Deque_iterator<Worker*, Worker*&, Worker**>, std::allocator<Worker*>)
  0.00      0.10     0.00        2     0.00     0.00  std::iterator_traits<std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >::difference_type std::distance<std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*> >(std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>, std::_List_const_iterator<ModuleManager::RefCounter<zAPI::IModuleInfo*>*>)
  0.00      0.10     0.00        2     0.00     0.00  bool std::operator==<std::_List_iterator<zAPI::IModuleInfo*> >(std::reverse_iterator<std::_List_iterator<zAPI::IModuleInfo*> > const&, std::reverse_iterator<std::_List_iterator<zAPI::IModuleInfo*> > const&)
  0.00      0.10     0.00        2     0.00     0.00  std::_Deque_iterator<Task*, Task* const&, Task* const*>::difference_type std::operator-<Task*, Task* const&, Task* const*, Task* const&, Task* const*>(std::_Deque_iterator<Task*, Task* const&, Task* const*> const&, std::_Deque_iterator<Task*, Task* const&, Task* const*> const&)
  0.00      0.10     0.00        2     0.00     0.00  bool std::operator!=<std::_List_iterator<zAPI::IModuleInfo*> >(std::reverse_iterator<std::_List_iterator<zAPI::IModuleInfo*> > const&, std::reverse_iterator<std::_List_iterator<zAPI::IModuleInfo*> > const&)
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN10FileSystemC2ESs
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN10HttpParserC2EP11HttpRequestP6Buffer
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN10MainSocketC2EPK9NetworkIDiRKSt6vectorIP5VhostSaIS5_EE
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN10ModuleInfoC2EP7IDynLibRKSs
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN11HttpRequestC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN11IThreadbaseC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN12ClientSocket10_nbSocketsE
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN12ClientSocket5Error3MsgE
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN12HttpResponse14ResponseStatusE
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN13ModuleManagerC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN14HttpGetCommandC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN15HttpHeadCommandC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN15HttpPostCommandC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN16DirectoryBrowserC2ERK11HttpRequestPSd
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN18ResponseStreamFileC2EP5IFile
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN19ErrorResponseStreamC2EiR11HttpRequest
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN20ResponseStreamSocketC2EPN4zAPI13IClientSocketEPcj
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4FileC2ESsPKc
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4InitC2EiPPc
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4Pool7Manager6createEPS_
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4PoolC2Ejj
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4PortC2Ei
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN4TaskC2EP4Poolj
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN5MutexC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN5Vhost6_mutexE
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6BufferC2Ej
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6ConfigC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6Logger11getInstanceEv
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6ParserC2EP6Buffer
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6ServerC2ERKSt3mapIPK9NetworkIDSt6vectorIP5VhostSaIS6_EESt4lessIS3_ESaISt4pairIKS3_S8_EEEP4Pool
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN6WorkerC2EP4Poolj
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN7IThreadC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN7RWMutexC2Ev
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to _ZN9NetworkIDC2EP7AddressP4Port
  0.00      0.10     0.00        1     0.00     0.00  global constructors keyed to main
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.10     0.00        1     0.00     0.00  ModuleInfo::ModuleInfo(IDynLib*, std::string const&)
  0.00      0.10     0.00        1     0.00     0.00  RootConfig::setConfig(Config*)
  0.00      0.10     0.00        1     0.00     0.00  RootConfig::RootConfig()
  0.00      0.10     0.00        1     0.00     0.00  RootConfig::~RootConfig()
  0.00      0.10     0.00        1     0.00     0.00  ClientSocket::ClientSocket(int, std::string const&, int)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::RefCounter<ModuleManager::ModuleStuff>::RefCounter(ModuleManager::RefCounter<ModuleManager::ModuleStuff> const&)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::RefCounter<ModuleManager::ModuleStuff>::RefCounter(ModuleManager::ModuleStuff)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::RefCounter<ModuleManager::ModuleStuff>::~RefCounter()
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::RefCounter<zAPI::IModuleInfo*>::RefCounter(zAPI::IModuleInfo*)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::createModuleStuff()
  0.00      0.10     0.00        1     0.00     0.00  zAPI::IModule::ChainStatus ModuleManager::call<zAPI::IModuleEvent>(zAPI::IModule::Hook, zAPI::IModule::Event, zAPI::IModuleInfo*, zAPI::IModule::ChainStatus (zAPI::IModuleEvent::*)(zAPI::IModuleInfo*))
  0.00      0.10     0.00        1     0.00     0.00  zAPI::IClientSocket* ModuleManager::call<zAPI::INetwork>(zAPI::IModule::Hook, int, std::string const&, int, zAPI::IConfig*, zAPI::IClientSocket* (zAPI::INetwork::*)(int, std::string const&, int, zAPI::IConfig*))
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::init(unsigned int)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::load(std::string const&)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::makeLists(ModuleManager::ModuleStuff&)
  0.00      0.10     0.00        1     0.00     0.00  ModuleManager::ModuleManager()
  0.00      0.10     0.00        1     0.00     0.00  AddressWildcard::~AddressWildcard()
  0.00      0.10     0.00        1     0.00     0.00  DirectoryBrowser::get()
  0.00      0.10     0.00        1     0.00     0.00  DirectoryBrowser::DirectoryBrowser(HttpRequest const&, std::iostream*)
  0.00      0.10     0.00        1     0.00     0.00  DirectoryBrowser::~DirectoryBrowser()
  0.00      0.10     0.00        1     0.00     0.00  ResponseStreamDir::ResponseStreamDir(HttpRequest const*)
  0.00      0.10     0.00        1     0.00     0.00  ResponseStreamDir::~ResponseStreamDir()
  0.00      0.10     0.00        1     0.00     0.00  Init::initModules()
  0.00      0.10     0.00        1     0.00     0.00  Init::initSockets()
  0.00      0.10     0.00        1     0.00     0.00  Init::initThreads()
  0.00      0.10     0.00        1     0.00     0.00  Init::readCommandLine()
  0.00      0.10     0.00        1     0.00     0.00  Init::addWildcardVhosts()
  0.00      0.10     0.00        1     0.00     0.00  Init::includeConfigFile(std::string, Config*)
  0.00      0.10     0.00        1     0.00     0.00  Init::addNonWildcardVhosts()
  0.00      0.10     0.00        1     0.00     0.00  Init::start()
  0.00      0.10     0.00        1     0.00     0.00  Init::Init(int, char**)
  0.00      0.10     0.00        1     0.00     0.02  Init::~Init()
  0.00      0.10     0.00        1     0.00     0.00  Pool::init()
  0.00      0.10     0.00        1     0.00     0.00  Pool::Manager::code()
  0.00      0.10     0.00        1     0.00     0.00  Pool::Manager::create(Pool*)
  0.00      0.10     0.00        1     0.00     0.00  Pool::Manager::Manager(Pool*)
  0.00      0.10     0.00        1     0.00     0.00  Pool::Pool(unsigned int, unsigned int)
  0.00      0.10     0.00        1     0.00     0.02  Pool::~Pool()
  0.00      0.10     0.00        1     0.00     0.00  zAPI::IModuleInfo::IModuleInfo()
  0.00      0.10     0.00        1     0.00     0.00  zAPI::IClientSocket::IClientSocket()
  0.00      0.10     0.00        1     0.00     0.00  Mutex::~Mutex()
  0.00      0.10     0.00        1     0.00     0.00  Config::Config()
  0.00      0.10     0.00        1     0.00     0.00  Config::~Config()
  0.00      0.10     0.00        1     0.00     0.00  DynLib::load(std::string const&)
  0.00      0.10     0.00        1     0.00     0.00  DynLib::DynLib()
  0.00      0.10     0.00        1     0.00     0.00  Logger::setLogLevel(Logger::LEVEL)
  0.00      0.10     0.00        1     0.00     0.00  Logger::setOutputFile(char const*)
  0.00      0.10     0.00        1     0.00     0.00  Logger::Logger()
  0.00      0.10     0.00        1     0.00     0.00  Logger::~Logger()
  0.00      0.10     0.00        1     0.00     0.00  Logger& Logger::operator<< <float>(float)
  0.00      0.10     0.00        1     0.00     0.00  Server::run()
  0.00      0.10     0.00        1     0.00     0.00  Server::Server(std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > > const&, Pool*)
  0.00      0.10     0.00        1     0.00     0.00  Server::~Server()
  0.00      0.10     0.00        1     0.00     0.00  Address::Address(std::string)
  0.00      0.10     0.00        1     0.00     0.00  Address::~Address()
  0.00      0.10     0.00        1     0.00     0.00  Address::~Address()
  0.00      0.10     0.00        1     0.00     0.00  IDynLib::IDynLib()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<RootConfig>::deleteInstance()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<RootConfig>::Singleton()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<RootConfig>::~Singleton()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<ModuleManager>::Singleton()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<Logger>::deleteInstance()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<Logger>::Singleton()
  0.00      0.10     0.00        1     0.00     0.00  Singleton<Logger>::~Singleton()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<ModuleManager::RefCounter<ModuleManager::ModuleStuff> >::construct(ModuleManager::RefCounter<ModuleManager::ModuleStuff>*, ModuleManager::RefCounter<ModuleManager::ModuleStuff> const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*> >::construct(ModuleManager::RefCounter<zAPI::IModuleInfo*>*, ModuleManager::RefCounter<zAPI::IModuleInfo*> const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<zAPI::IModule::Hook>::deallocate(zAPI::IModule::Hook*, unsigned int)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<zAPI::IModule::Hook>::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<MainSocket*>::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<zAPI::IModuleInfo*>::destroy(zAPI::IModuleInfo**)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<zAPI::ISendResponse*>::construct(zAPI::ISendResponse**, zAPI::ISendResponse* const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<KeepAliveClient> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<KeepAliveClient> > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<KeepAliveClient> >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<KeepAliveClient> >::~new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::allocate(unsigned int, void const*)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::~new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::allocate(unsigned int, void const*)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::~new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<Vhost*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<Vhost*> > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<Vhost*> >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<Worker*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<Worker*> > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<Worker*> >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<zAPI::IModuleInfo*> >::deallocate(std::_List_node<zAPI::IModuleInfo*>*, unsigned int)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<std::string> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<std::string> > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<std::string> >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > > const&)
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::new_allocator()
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<zAPI::ISendResponse**, std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> > >::operator++()
  0.00      0.10     0.00        1     0.00     0.00  ModuleInfo::getVersion() const
  0.00      0.10     0.00        1     0.00     0.00  ModuleInfo::getName() const
  0.00      0.10     0.00        1     0.00     0.00  ResponseStreamDir::good() const
  0.00      0.10     0.00        1     0.00     0.00  ResponseStreamDir::getSize() const
  0.00      0.10     0.00        1     0.00     0.00  Init::checkConfig() const
  0.00      0.10     0.00        1     0.00     0.00  Init::getBindList() const
  0.00      0.10     0.00        1     0.00     0.00  Init::getPool() const
  0.00      0.10     0.00        1     0.00     0.00  Vhost::getNetworkID() const
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::max_size() const
  0.00      0.10     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::max_size() const
  0.00      0.10     0.00        1     0.00     0.00  std::_List_base<ModuleManager::RefCounter<ModuleManager::ModuleStuff>, std::allocator<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >::_M_get_Tp_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::_List_base<ModuleManager::RefCounter<zAPI::IModuleInfo*>, std::allocator<ModuleManager::RefCounter<zAPI::IModuleInfo*> > >::_M_get_Tp_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Deque_base<KeepAliveClient, std::allocator<KeepAliveClient> >::get_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Deque_base<Worker*, std::allocator<Worker*> >::get_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::reverse_iterator<std::_List_iterator<zAPI::IModuleInfo*> >::operator*() const
  0.00      0.10     0.00        1     0.00     0.00  std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::end() const
  0.00      0.10     0.00        1     0.00     0.00  std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::begin() const
  0.00      0.10     0.00        1     0.00     0.00  std::map<NetworkID const*, std::vector<Vhost*, std::allocator<Vhost*> >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::key_comp() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::get_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::end() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<KeepAliveClient, std::allocator<KeepAliveClient> >::begin() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<Worker*, std::allocator<Worker*> >::get_allocator() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<Worker*, std::allocator<Worker*> >::end() const
  0.00      0.10     0.00        1     0.00     0.00  std::deque<Worker*, std::allocator<Worker*> >::begin() const
  0.00      0.10     0.00        1     0.00     0.00  std::vector<zAPI::ISendResponse*, std::allocator<zAPI::ISendResponse*> >::max_size() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::end() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::size() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::begin() const
  0.00      0.10     0.00        1     0.00     0.00  std::_Rb_tree<NetworkID const*, std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > >, std::_Select1st<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > >, std::less<NetworkID const*>, std::allocator<std::pair<NetworkID const* const, std::vector<Vhost*, std::allocator<Vhost*> > > > >::key_comp() const
  0.00      0.10     0.00        1     0.00     0.00  std::allocator<ModuleManager::RefCounter<ModuleManager::ModuleStuff> >::allocator()
  0.00      0.10     0.00        1     0.00     0.00  std::allocator<ModuleManager::RefCounter<ModuleManager::ModuleStuff> >::allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > >(std::allocator<std::_List_node<ModuleManager::RefCounter<ModuleManager::ModuleStuff> > > const&)
